player,season,mp,y_defense,baseline,hats_features,structure_loss_0.10,component_fixed,component_fixed_l2,component_fixed_masked,published_output_0.075,direct_component_blend_0.25
Frank Jackson,2021-22,1142.0,-2.299999952316284,-1.3938231997551498,-1.3131492471552804,-1.2704271156182179,-1.385135558211173,-1.4646668215370244,-1.5204200493047617,-1.367316607314114,-1.3916512893691557
Chimezie Metu,2021-22,1249.0,-0.30000001192092896,0.5823266931968807,0.5977794007000132,0.5530900191468084,0.5610960724314352,0.5156616425850783,0.42388277694485915,0.5249682129060717,0.5770190380055193
Russell Westbrook,2021-22,2678.0,-2.0999999046325684,-1.6544585301165688,-1.4840317161528254,-1.5413525878923915,-1.6346340638296786,-1.6037361819111577,-1.5920287143992826,-1.6350825871539232,-1.6495024135448462
Drew Eubanks,2021-22,1245.0,-1.600000023841858,-1.145825924534096,-1.2202298997740957,-1.1909740974816945,-1.2028385621705835,-1.0263144701358915,-0.9460319880447312,-1.0939796923175338,-1.160079083943218
Marcus Morris Sr.,2021-22,1564.0,-3.9000000953674316,-2.510536740498462,-2.328393203419446,-2.2312496087233495,-2.6031330848232166,-2.6167300878510584,-2.4893147663304322,-2.4474639123889257,-2.5336858265796507
Oshae Brissett,2021-22,1528.0,-2.799999952316284,-1.4465339956962837,-1.6362636082674893,-1.6547501867551384,-1.7160376240883974,-1.5434351309511711,-1.6931592140790104,-1.4941134816810928,-1.5139099027943121
Killian Hayes,2021-22,1637.0,-0.5,0.31513127800767593,0.1990934656558644,0.0711136582609957,0.14088690519374675,0.12601465944977933,0.2812794627740236,0.2256470346742187,0.27157018480419365
Doug McDermott,2021-22,1223.0,-4.5,-2.950888491168751,-2.72845099616189,-2.5759477660308003,-2.938427254181546,-2.8440401209822515,-3.043801752439399,-2.8822175834664696,-2.9477731819219497
Jordan Nwora,2021-22,1141.0,-2.0999999046325684,-2.3390959414423316,-2.137850528888524,-2.0631181822871207,-2.34174845312841,-2.33273246949096,-2.4690244948196693,-2.2706127928212423,-2.339759069363851
Ben McLemore,2021-22,1260.0,-3.0999999046325684,-2.588801728319008,-2.850830121870523,-2.8530879348903575,-2.4130289389206308,-2.4615130351513246,-2.596654587666966,-2.563180346937821,-2.544858530969414
Terrence Ross,2021-22,1448.0,-3.5,-3.0200616577736485,-2.928496550831917,-2.8353431895089773,-3.009282868868187,-3.0612679204511735,-2.7489030741290987,-2.9229012811575994,-3.017366960547283
R.J. Hampton,2021-22,1369.0,-1.7999999523162842,-2.0462175288436373,-1.910520708284137,-1.874459821595371,-2.0746371979832876,-2.2094773020229175,-2.0465226507472765,-2.003350943981652,-2.0533224461285497
Nikola Jokic,2022-23,2323.0,4.099999904632568,2.1475596269124617,2.012265508615575,1.9975992537498888,2.230797789575038,2.0645074332319577,2.212142891516339,2.107196009529316,2.168369167578106
Luka Doncic,2022-23,2391.0,-0.4000000059604645,-0.9878675953260759,-0.911099109479133,-0.8775962713971202,-1.1125679799437376,-0.7688610430006027,-0.9999699473560357,-0.9851801675347365,-1.0190426914804913
Joel Embiid,2022-23,2284.0,3.700000047683716,2.6938499889139944,2.773872064872518,2.7010904195293777,2.7402208220592943,2.862500745269577,2.347801181992001,2.665687284612472,2.7054426972003194
Damian Lillard,2022-23,2107.0,-1.5,-2.361279105236238,-2.3784844020284597,-2.380682511897829,-2.438808756844529,-2.743118825945708,-2.193783481580935,-2.3142419517481807,-2.380661518138311
Jimmy Butler,2022-23,2138.0,0.5,0.06531653053016936,-0.3940793727352823,-0.4411325579858464,0.1210699675641469,0.11436097714689075,-0.21878330606391563,-0.023655378489959453,0.07925488978866374
Kyrie Irving,2022-23,2241.0,0.4000000059604645,0.0067327557896203205,0.23196807898895455,0.260990949301618,-0.0045671258952052485,0.1774707842063562,0.19296477002781723,0.031503026542463335,0.003907785368413928
Fred VanVleet,2022-23,2535.0,1.2000000476837158,0.7045807747225804,0.7211728252518264,0.6438708624397357,0.6245031179328745,0.6486452197766273,0.7575548556861402,0.6418428831096985,0.6845613605251539
Shai Gilgeous-Alexander,2022-23,2416.0,0.20000000298023224,0.6261494900869475,0.766802542779243,0.6199678707426336,0.6145101956342205,0.5338376828545834,0.5235601829475788,0.5647578444021275,0.6232396664737658
Anthony Davis,2022-23,1904.0,4.599999904632568,3.8002295346407684,3.6567269665859743,3.5988064436871134,3.730027840357576,3.6614867975588754,3.4748403169071804,3.7058897413980243,3.78267911106997
Donovan Mitchell,2022-23,2432.0,-1.0,-0.7615653062531273,-0.9693101334032798,-0.9262859734718936,-0.6455867776198286,-0.722728069049133,-0.6143582388559026,-0.7725189067532213,-0.7325706740948027
Giannis Antetokounmpo,2022-23,2024.0,2.299999952316284,1.9791718377875591,1.9261578467151637,1.8070641945706043,2.1051674707740173,1.9872796340244971,2.20267060328906,1.954872290545143,2.0106707460341737
Stephen Curry,2022-23,1941.0,-1.0,-0.49358688722151,-0.33671917932938245,-0.32609900416298976,-0.5529798151801415,-0.6079861541734815,-0.6454080121578603,-0.4860025929690965,-0.5084351192111678
Jrue Holiday,2022-23,2183.0,2.0,1.7076562271341489,1.7138221851262443,1.6857451289283316,1.566126876243846,1.4198396398061601,1.5196165118390654,1.6691380369936157,1.6722738894115732
James Harden,2022-23,2135.0,0.30000001192092896,-1.2574131388357774,-0.9986353943543448,-0.9917670777525562,-1.2342915566138273,-1.195320751514884,-1.3011769664265989,-1.2229689929084577,-1.25163274328029
Derrick White,2022-23,2319.0,3.0999999046325684,2.277962777640557,2.8588982319367195,2.8337945654019268,2.640972648869507,2.5202926379071484,2.471658490662062,2.2695006771800714,2.3687152454477944
Trae Young,2022-23,2541.0,-1.100000023841858,-1.7850685177984524,-1.9835938471602412,-1.9083342061621107,-1.7751022342238767,-2.1194467115056246,-2.0784184944972655,-1.7713936260259264,-1.7825769469048085
Darius Garland,2022-23,2447.0,0.699999988079071,-0.10840806758126477,0.12209019628006942,0.14121856347445103,-0.17615416334411063,-0.16753605047985254,-0.09050721171600062,-0.07985890303383274,-0.12534459152197625
Jayson Tatum,2022-23,2732.0,-0.699999988079071,-0.5323570809125457,-0.41872295411557603,-0.44812597430445544,-0.5219629160492222,-0.4733569764458606,-0.61048911716234,-0.5261742070387038,-0.5297585396967148
Brook Lopez,2022-23,2373.0,5.0,3.417061678973953,3.8667766584796492,3.998561799214423,3.48731295663421,3.3028233608716286,3.505033115133463,3.5645266591828184,3.434624498389017
Domantas Sabonis,2022-23,2736.0,0.20000000298023224,-0.7714982486977374,-0.6110676121617281,-0.6088688682235133,-0.6882384007207585,-0.5029466647076226,-0.7046499264506844,-0.7351416051935248,-0.7506832867034927
Kawhi Leonard,2022-23,1748.0,2.0999999046325684,1.0707316211535647,1.1802397669434828,1.1599517195164553,1.0346583543505,1.148590996938542,1.1343740868409724,1.0267544778945876,1.0617133044527987
Lauri Markkanen,2022-23,2273.0,1.0,0.8220119343718976,0.6299266136440886,0.6024057574845298,0.680412844612093,0.825118339969645,0.5749847143408771,0.8005932516017882,0.7866121619319464
Ja Morant,2022-23,1948.0,1.0,0.7178106434396578,0.9335220588758509,0.9391631499164197,0.5241676095197226,0.6022093590302429,0.669606414555096,0.746118676146638,0.669399884959674
Tyrese Haliburton,2022-23,1883.0,-1.0,-2.1377838592154705,-2.4356783585778987,-2.398037066613105,-1.9859069741783726,-2.358364704052214,-1.822268418590622,-2.1381809734665076,-2.0998146379561957
Jalen Brunson,2022-23,2379.0,-0.8999999761581421,-2.312976695254986,-1.6424449327787936,-1.553745830732644,-2.302968693737097,-2.476989975306502,-2.12053121979386,-2.252019662288015,-2.3104746948755137
Kristaps Porzingis,2022-23,2120.0,1.7000000476837158,1.5516603814580487,2.0762090507569546,2.085457007856167,1.779456598525997,1.7932252793845782,1.8372838236667166,1.5888561373356824,1.6086094357250356
Paul George,2022-23,1939.0,1.7000000476837158,0.701896810731934,0.8075339443291126,0.7831757361166223,0.7227689621348525,0.6202162657908201,0.7069164582465386,0.6319499326747576,0.7071148485826636
DeMar DeRozan,2022-23,2682.0,0.4000000059604645,-0.4644717283170559,-0.21061815449665086,-0.20219547112643987,-0.519825902248226,-0.4002990358148948,-0.40331092703537563,-0.46455858908419095,-0.4783102717998484
Josh Hart,2022-23,2454.0,1.7999999523162842,1.4415605499209512,1.5456234321873499,1.5681939928757926,1.266460053364519,1.47231110282542,1.338534825546557,1.3467376980753223,1.397785425781843
Immanuel Quickley,2022-23,2344.0,2.200000047683716,1.9251227518234661,1.8784050476816367,1.960128398799593,1.8952765057758085,2.0496250487812415,1.7050333979825143,1.9086265999738214,1.917661190311552
De'Aaron Fox,2022-23,2435.0,-1.5,-2.5285158011165847,-2.4240556870325154,-2.3808902436176442,-2.326500926964283,-2.711410585580073,-2.271952447623578,-2.4863193727873094,-2.478012082578509
LeBron James,2022-23,1954.0,0.10000000149011612,-0.1150715488643406,0.11202030478553003,0.09329383862012287,-0.19627792330727284,-0.080211822416412,-0.1934496174558456,-0.12205386959280705,-0.13537314247507365
Moritz Wagner,2022-23,2609.0,1.7999999523162842,0.27966142440121244,1.2084269756753785,1.2525312525043155,0.2321413041471811,0.3615742617765803,-0.07238599593994544,0.3417000704294392,0.2677813943377046
Kevin Durant,2022-23,1672.0,0.699999988079071,1.629192379740513,1.678435335252394,1.8154273959934573,1.803300248730273,1.9124671665778823,1.7694437496267337,1.6580457445366468,1.672719346987953
Alex Caruso,2022-23,1575.0,6.099999904632568,3.6719050932377897,3.701528912055755,3.66618153067645,3.8953429344957926,4.159735864615478,3.7928791661781007,3.5789918854781027,3.7277645535522903
Devin Booker,2022-23,1835.0,-0.8999999761581421,-1.655203652010701,-1.3405662250031591,-1.3496843137427295,-1.4105357667877094,-1.48381149321401,-1.5962751072093841,-1.6019897302694361,-1.594036680704953
Mikal Bridges,2022-23,2963.0,0.4000000059604645,0.02420852015991104,-0.8505559949960213,-0.931533873088928,0.02607147764373896,-0.12330601632658703,-0.16500562312496922,-0.11310243917394061,0.02467425953086802
Anthony Edwards,2022-23,2842.0,0.4000000059604645,0.26257666596977886,0.42953631644250584,0.3957105627753901,0.17086214506111044,0.1563663247102385,0.4315338138827368,0.24059124088529052,0.23964803574261176
Austin Rivers,2022-23,1843.0,1.600000023841858,-2.263383852342959,-1.9780220641916588,-1.9182574936917862,-2.2272427810276554,-2.291342652289067,-2.0586442934559646,-2.227625558177663,-2.2543485845141333
Desmond Bane,2022-23,1841.0,0.30000001192092896,0.6849191005553656,0.9639747234274316,1.0365113280489207,0.5530079171625759,0.5604501884547515,0.6139714672436354,0.716938729441672,0.6519413047071683
Draymond Green,2022-23,2297.0,3.5,3.2554225809409916,3.1117901593369375,3.060423600142931,3.270619626214427,3.0771940899899155,3.1997775816412077,3.187730993077176,3.2592218422593504
Jaren Jackson Jr.,2022-23,1787.0,2.799999952316284,3.485047480998186,3.632936618769034,3.6814520038761014,3.4389530285618224,3.495070361119277,3.6608414658805457,3.4647945222822893,3.473523867889095
Kevon Looney,2022-23,1958.0,1.899999976158142,1.6077120068431334,1.499978309542805,1.5125797181316227,1.7281165330849335,1.5073508475514505,1.5862881151082977,1.6374966785681244,1.6378131384035834
Aaron Gordon,2022-23,2055.0,0.8999999761581421,1.0465924271787292,0.9514414293220262,0.8371395377819788,1.1181239253014983,0.7923914057559809,0.9282861868370127,0.9897214958608366,1.0644753017094215
Tim Hardaway Jr.,2022-23,2152.0,1.7000000476837158,-0.3522774044328366,0.009902908368462096,0.08631425239397886,-0.47829327511116004,-0.41177081385557923,-0.17245876935213472,-0.34608706989215726,-0.3837813721024175
Kentavious Caldwell-Pope,2022-23,2381.0,1.2999999523162842,1.4775575426288636,0.7960805404478928,0.7549630178102996,1.488707927834834,1.2708275780693212,1.3888893766746877,1.2804405905524945,1.4803451389303564
Bam Adebayo,2022-23,2598.0,2.700000047683716,1.731071912502491,1.8058416320278052,1.7856815303533664,1.7799235975371714,1.7184970212948967,1.4657499199727433,1.6732920501478417,1.743284833761161
Buddy Hield,2022-23,2482.0,-0.10000000149011612,-0.7762418340025836,-0.7809802745849359,-0.6520717629069954,-0.9323627571672639,-0.8766354615518486,-0.7881751940508511,-0.7598335882854927,-0.8152720647937537
Julius Randle,2022-23,2737.0,-1.2999999523162842,-1.7956084962687249,-1.31937265502772,-1.3374835429900809,-1.798026356570506,-1.6737215062938726,-1.835303350596666,-1.7101546264033958,-1.79621296134417
Zach LaVine,2022-23,2768.0,-1.100000023841858,-1.4754470764020757,-1.0131648934415511,-0.9530881955401311,-1.6101225756322044,-1.5144971380111776,-1.6455164608380084,-1.374836155955693,-1.509115951209608
Harrison Barnes,2022-23,2662.0,0.4000000059604645,-0.5366832313433261,-0.3005176473931283,-0.4236040552907262,-0.562832198787757,-0.5935419420495692,-0.42170272925961866,-0.5356122156929936,-0.5432204732044338
Mike Conley,2022-23,2029.0,-0.30000001192092896,-0.9578182206864951,-0.7425389269646941,-0.7200072613281081,-0.925197724768485,-0.5673490643672601,-0.6699105284298195,-0.9838269735149957,-0.9496630967069926
Donte DiVincenzo,2022-23,1894.0,2.700000047683716,1.8761055377184874,1.7642950082915079,1.722303163055166,1.9206177482198419,1.8288264824523859,2.0989255378163523,1.743450672147199,1.887233590343826
Rudy Gobert,2022-23,2148.0,4.099999904632568,2.4356183876572306,2.7170111246685065,2.8072431695991193,2.4980327675644363,2.485966531705133,2.429951800806743,2.4842552599760563,2.4512219826340322
Kemba Walker,2022-23,1703.0,3.0999999046325684,-3.3502290638785444,-2.955693755838194,-2.9592388312392233,-3.240489710501917,-3.422143367660124,-3.2836659658452265,-3.201698309945132,-3.3227942255343876
Luguentz Dort,2022-23,2272.0,2.5,0.8549423463640075,0.7852510597048453,0.7464810378421456,0.7528736867300749,1.0198717498400438,0.7271264686066914,0.7480122764191265,0.8294251814555242
Saben Lee,2022-23,2171.0,1.2999999523162842,1.2108035583410282,2.028076740818047,1.9851845773583587,1.2293327738856163,1.0408625710677182,1.090798249664948,1.2799072325043923,1.2154358622271753
Clint Capela,2022-23,1730.0,2.200000047683716,0.5151198284070576,0.5240377701612369,0.6232603548261733,0.621824927896921,0.6753271222386783,0.38340101280840266,0.5274337879768591,0.5417961032795235
Caris LeVert,2022-23,2237.0,1.899999976158142,0.8015609565813187,1.04779607478764,1.156375683630674,0.7407605481207387,0.8950015476195492,0.9918574268580082,0.8204270087967842,0.7863608544661738
Mitchell Robinson,2022-23,1591.0,2.200000047683716,1.71220131803789,1.8011684883044645,1.7722096466992407,1.782756234972547,1.6498790546064976,1.463251366956498,1.6507726479901703,1.7298400472715545
Spencer Dinwiddie,2022-23,2725.0,-1.100000023841858,-1.194188757490041,-1.0124080684908492,-1.0339662807771794,-1.2558084939847454,-1.1964142054125366,-1.4660297894933243,-1.2160995435654496,-1.209593691613717
Tre Jones,2022-23,1984.0,0.699999988079071,-0.5953447582811862,-1.2895500996943294,-1.267656756293891,-0.3526203757980244,-0.8543921779919194,-0.40983066170598076,-0.6856146241818114,-0.5346636626603958
Jarrett Allen,2022-23,2220.0,1.7999999523162842,2.4061472888761304,2.4828773110734583,2.55769070043646,2.537368961813699,2.241746500763954,2.8084701242792662,2.4157962782279996,2.4389527071105226
Josh Okogie,2022-23,1350.0,3.700000047683716,2.1103453772977385,2.0692918319567983,2.0844980854089252,2.18692121986603,2.209427407939068,2.2372266877101916,2.0433640205699874,2.1294893379398117
Pascal Siakam,2022-23,2652.0,-1.7000000476837158,-1.237609557879341,-1.1118908341066684,-1.1585154940408278,-1.174296860054815,-1.327042531916802,-1.2935611510941791,-1.205546877877863,-1.2217813834232094
Delon Wright,2022-23,1221.0,3.5,1.9725539460592054,2.0158618059330973,1.9189940570191943,1.9674602669632624,2.203852526610277,1.9946979794801023,1.853889226321067,1.9712805262852195
Kyle Anderson,2022-23,1957.0,1.2000000476837158,1.0365534661384612,1.078264957577269,1.0091686977006304,1.0441320711939142,1.169620530597215,1.264455832653959,0.9559610175364676,1.0384481174023246
Chris Paul,2022-23,1889.0,-0.30000001192092896,0.3482033248074809,-0.034245993780242054,-0.08183005569704636,0.4533520540587483,0.32495632930549656,0.25423662276215714,0.295643284223971,0.37449050712029774
Jamal Murray,2022-23,2133.0,-1.399999976158142,-0.8835710419331765,-0.7773094568347136,-0.8720839284013834,-0.8141641638326084,-0.8885120427879751,-0.8830342696107718,-0.897147415523038,-0.8662193224080345
Kevin Porter Jr.,2022-23,2024.0,-0.5,-2.679965383869333,-2.6504953434960044,-2.6109584815765987,-2.6886574214587267,-3.101284359373438,-2.602340801749274,-2.641323026206395,-2.682138393266681
Anfernee Simons,2022-23,2171.0,-0.699999988079071,-1.9621280476535063,-1.617719705834195,-1.5908498115341732,-2.052827140148279,-2.056158069634183,-1.8908212952041592,-1.8862896848766524,-1.9848028207771997
Jaylen Brown,2022-23,2405.0,0.30000001192092896,-0.4294657488451161,-0.19039443414839602,-0.15467036177428128,-0.23945928226198787,-0.4103315174799579,-0.32646253326801866,-0.3940003341732123,-0.38196413219933406
Isaiah Joe,2022-23,1395.0,0.30000001192092896,-0.10316715549141203,-0.06195705181819751,-0.07039611099138719,-0.1340859597797238,-0.32371544621026055,-0.04543861948938634,-0.08523391605029254,-0.11089685656348997
Cameron Johnson,2022-23,1199.0,2.700000047683716,0.9718102653156354,1.0388965558868088,1.0579444457815883,0.8313705481412089,0.843673373889814,1.1466960621061502,0.9652149458737322,0.9367003360220288
De'Anthony Melton,2022-23,2150.0,1.100000023841858,1.1157213033628808,0.9530346915782015,0.905280614814862,1.246765632508332,1.097850485714699,1.0812323374913024,1.019798861509479,1.1484823856492437
D'Angelo Russell,2022-23,2304.0,-1.600000023841858,-1.0746666596002419,-0.7961464997927712,-0.7603849454384652,-0.9673617615934131,-1.025335705561567,-0.7780139112396061,-1.033768701285604,-1.0478404350985349
